"","ResponseId","lotterySwitchPoint","lotteryRational","lotteryMultiSwitch","maskEff","prayEff","washHandsEff","seeDrSickEff","seeDrExposedEff","avoidPublicEff","avoidHighRiskEff","avoidHospitalsEff","avoidRestaurantsEff","avoidAirTravelEff","avoidParksEff","avoidIndoorSocialEff","avoidOutdoorSocialEff","closeSchoolsEff","stay6ftEff","unsureEfficacyCount","avgEfficacy","riskReducingEfficacyIndex","bars","indoorDining","outdoorDining","takeout","groceryStore","party10","party50","indoorGym","visitFriendsHouse","hostVisitors","contactNonHousehold","outdoorGym","state","trumpPercent","tightness","rural","StartDate","EndDate","parent","duplicatedIPAddress","completionTime","regionCode_raw","region","zip","invalidResponse","date","pastWeekCases","pastWeekDeaths","pop","pastWeekCasesPC","pastWeekDeathsPC","popDensity","division","socialPeople","socialFreq","socialMask","socialDistancing","socialOutdoors","compareToAvg","groceryRisk","gather10Risk","gather50Risk","hospitalRisk","indoorDiningNoDistancingRisk","indoorDiningDistancingRisk","outdoorDiningNoDistancingRisk","outdoorDiningDistancingRisk","takeoutRisk","homeVisitRisk","packageRisk","playgroundRisk","homeSurfacesRisk","householdRisk","indoorGymRisk","outsideWalkRisk","greenSpaceRisk","beachRisk","campingRisk","stateParkRisk","runningRisk","babysitterRisk","schoolRisk","riskPerceptionBehaviorIndex","likelihoodCovid","likelihoodFatalCovid","worriedCOVID","barsW","indoorDiningW","outdoorDiningW","takeoutW","groceryW","visitFriendsHouseW","hostVisitorsW","party10W","party50W","indoorGymW","socialExposureIndex","socialRiskReductionIndex","washHands","postponedWorkTravel","postponedVacationTravel","postponedWorkSchoolActivities","postponedSocialActivities","visitedDoctor","postponedDoctor","stockpiledFoodWater","avoidedHighRiskPeople","avoidedPublicSpaces","prayed","avoidedRestaurants","stockpiledHandSanitizer","workedHome","wornMask","stockpiledMeds","socializedOutdoors","avoidedSchoolDaycare","positiveCovid","positiveCovidFamily","presumptiveCovid","knowCovid","lostIncome","furloughed","lostJob","incomeLoss","mentalNervous","mentalWorrying","mentalDepressed","mentalApathy","mentalLossControl","mentalProblems","mentalGoingYourWay","mentalOverwhelmed","mentalHealthIndex","preexistCond","paidSickLeave","insured","household65","age","senior","ageGroups","workFromHomeDays","covidCaseEstimate","covidFatalityEstimate","pastWeekCasesEstimatePC","pastWeekDeathsEstimatePC","caseEstimateError","maskFreqCommunity","socialGatherFreqCommunity","moralObl","sra","trustPoliticians","trustMedia","trustMilitary","trustMedScientists","trustScientists","trustReligiousLeaders","trustSchoolLeaders","trustBusinessLeaders","trustDoctors","trust","scientistsStrongRoleInPolicy","publicOpinionGuideSciencePolicy","scienceExpertsBetterScientificIssues","vaccinesHarmful","vaccinesBenefits","vaccinesDeath","vaccinesEffective","vaccinesCovid","antiVaxIndex","riskAversion","NEP","male","female","othergender","education","bachelorsDegree","income","job","white","nativeAmericanAlaskan","asianIndian","black","chamarro","chinese","filipino","japanese","korean","nativeHawaiian","samoan","vietnamese","otherRace","asian","pacificIslander","latino","republican","democrat","democraticSocialist","greenParty","independentUnaffiliated","libertarian","progressive","teaParty","trump","biden","householdSize","smallChildren","children"
"93","R_r0UfieWiCoc8Csh",2,0,5,3.23476979225154,2.70680588942308,3,3,4,3,4,4,2,3,3,4,2,2,4,2,3.15384615384615,-0.165695868498653,0.314643663996714,1,0,0,1,0,0,0.351283594063377,1,1,0.478163721308145,0,"OR",0.403672460463434,30.07,1,2020-10-21,"2020-10-21 12:07:39","1",FALSE,21.7666666666667,"W1272","W","97601",0,2020-10-21,2356,28,4217737,0.55859338787601,0.00663863109530063,0.04,"Pacific",5,2.5,4,4,3,"Same as",3,4,4,3,4,3,3,3,4,3,3,4,3,4,3,4,4,3,3,3,4,3,3,1.52840512149042,57,67,-0.0266012558152032,0.878082342475115,4.71701321929798,-1.47081880371347,-1.74607959459902,1.51905218287192,3.60545558651113,3.20935569213813,-1.90720856719812,-1.55515386912394,0.636241661355328,0.711583097271294,1.04799233212976,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,3,5,0.885645411421478,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.75,-0.5,-0.25,0.75,0.993373974553084,1,1,0,0,30,0,"30s",5,8400,680,0.00199158932859019,0.00016122389802873,0.55660179854742,87,2.46793786216537,-0.200173863726332,0.513369844239067,1.67791936584599,0.508735353493602,1.24341227952741,0.998230242540445,-0.33321352867229,1.54137610430656,0.289471242409074,-0.465211589300802,-0.330544142590689,0.99244737085947,1,0,"Usually BETTER at making good policy decisions about scientific issues than other people",4,5,2,4,-1.40173771474986,-0.68193309358244,-0.839754318824668,-0.0245369913317651,1,0,0,0.461302062116783,0,42.5,"Software",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5,1,1
"94","R_3hh8VRGVY8zg1kz",5,1,1,4,2,4,4,2,4,4,3,3,4,3,3,4,4,4,0,3.46666666666667,0.530008515156253,0,0,0,0,1,0,0,0,1,1,1,0,"OR",0.403672460463434,30.07,0,2020-10-21,"2020-10-21 13:25:13","1",FALSE,18.9666666666667,"W1727","W","97322",0,2020-10-21,2356,28,4217737,0.55859338787601,0.00663863109530063,0.546,"Pacific",5,2.5,4,4,2,"Same as",2,2,4,2,2.99821109123435,2,2,2,2,2,2,2.72271914132379,2,2.00720720720721,2.99286987522282,2,2,2,2,2,2,2.75179856115108,2.97127468581688,-0.437626430345717,20,0,-0.0266012558152032,-1.34689062024276,-1.59992485402155,-1.47081880371347,-1.74607959459902,1.51905218287192,3.60545558651113,3.20935569213813,-1.90720856719812,-1.55515386912394,-1.78491265340388,-0.0348063013048513,1.04799233212976,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,-1.11557258554052,0.333333333333333,0,0,0,0,-1,-0.75,0,-1.3394996165859,0,1,1,0,43,0,"40s",0,2000,200,0.000474187935378617,4.74187935378617e-05,0.558119199940632,95,0.136418675798086,0.906669853348679,-0.378067720682872,0.560627131681717,0.508735353493602,0.171111781586341,0.998230242540445,0.936600188700491,-0.40999566410848,0.289471242409074,0.670629693667391,0.920643081712324,0.898792505442498,1,0,"NEITHER BETTER NOR WORSE at making good policy decisions about scientific issues than other people",2,5,1,2,-1.40173771474986,-1.10397965433459,0.228564709334233,0.176026242162663,1,0,0,-1.23364492833185,0,87.5,"Health Care and Social Assistance",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,5,0,2
"95","R_2tuoA23geWnskJ8",9,1,1,2,1,3,3,2,2,3,2,2,2,2,2,2,2,2,0,2.13333333333333,-1.99810497285946,0,0,0,0,1,0,0,0,0,0,1,0,"OR",0.403672460463434,30.07,0,2020-10-21,"2020-10-21 13:55:16","1",FALSE,11.75,"W1929","W","97702",0,2020-10-21,2356,28,4217737,0.55859338787601,0.00663863109530063,0.495,"Pacific",0,0,NA,NA,NA,"Same as",1,2,2,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,-2.19666143019017,1,0,-2.3347717603959,-1.34689062024276,-1.59992485402155,-1.47081880371347,-1.74607959459902,1.51905218287192,-1.95986034042093,-2.20629499561922,-1.90720856719812,-1.55515386912394,-1.78491265340388,-0.963749437848774,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-0.315085386755718,0,0,0,0,0.25,-0.5,-0.5,0.25,-0.826267426535327,0,1,0,0,28,0,"20s",0,1000,50,0.000237093967689308,1.18546983844654e-05,0.558356293908321,82,0.136418675798086,-1.30701758080134,-1.98265533754236,-0.556665102482553,-1.57044391730634,-0.901188716354732,-1.52644176101476,-1.60302724604507,-0.40999566410848,-0.976123956960831,-0.465211589300802,-1.5817313668937,-1.85537388796965,0,0,"Usually BETTER at making good policy decisions about scientific issues than other people",2,4,2,2,0.0317710270795524,-0.0818947362314713,1.65299008021277,-2.03016932627604,1,0,0,-2.08111842355617,0,10,"Retail",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"96","R_3qjkmtXyVASYFsn",7,1,1,3,1,4,3,4,4,4,4,4,4,2,4,4,4,4,0,3.53333333333333,0.684415896021441,0,0,0,0,0,0,0,0,0,0,0,0,"OR",0.403672460463434,30.07,0,2020-10-21,"2020-10-21 14:14:26","1",FALSE,16.2166666666667,"W1395","W","97062",0,2020-10-21,2356,28,4217737,0.55859338787601,0.00663863109530063,1.975,"Pacific",0,0,NA,NA,NA,"Less than",3,4,4,4,4,4,4,2,2,3,3,3,1,1,4,2,2,2,2,2,3,3,4,0.597138483570269,5,1,-0.0266012558152032,-1.34689062024276,-1.59992485402155,-1.47081880371347,-1.74607959459902,-3.68508867424759,-1.95986034042093,-2.20629499561922,-1.90720856719812,-1.55515386912394,-1.78491265340388,-0.963749437848774,NA,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1.11557258554052,0.333333333333333,0,0.333333333333333,0.333333333333333,0.25,-0.5,-0.5,0,-0.406350180130309,1,1,1,0,34,0,"30s",NA,300,10,7.11281903067925e-05,2.37093967689308e-06,0.558522259685704,70,-1.02934091738555,0.906669853348679,-0.948860150742425,0.560627131681717,-0.530854281906367,0.171111781586341,0.998230242540445,0.936600188700491,0.565690220099042,1.55506644177898,-1.601052872269,0.920643081712324,0.691799604837668,1,0,"Usually BETTER at making good policy decisions about scientific issues than other people",1,5,1,1,0.748525397994258,-1.10397965433459,0.9407773947735,1.68025049337087,1,0,0,-2.08111842355617,0,42.5,"Unemployed",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0
"97","R_1JRDQltdiYdQPoc",6,1,1,4,3.05845424107143,4,4,3,4,4,4,4,4,3,4,4,4,4,1,3.85714285714286,1.12493521853957,0,0,0,1,1,0,0,0,1,1,1,0,"OR",0.403672460463434,30.07,0,2020-10-21,"2020-10-21 15:12:20","1",FALSE,16.5333333333333,"W1303","W","97013",0,2020-10-21,2356,28,4217737,0.55859338787601,0.00663863109530063,0.399,"Pacific",2.5,2.5,0,1,1,"Less than",3,4,4,3,4,4,4,3,3,3,2,3,1,1,4,2,3,3,2,3,3,3,4,0.796695620267444,50,2,-0.0266012558152032,-1.34689062024276,-1.59992485402155,-1.47081880371347,2.76738792633104,1.51905218287192,3.60545558651113,3.20935569213813,-1.90720856719812,-1.55515386912394,-1.78491265340388,-0.0958358176315465,-1.99501177221862,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,2,0,0,-0.315085386755718,0,0,0,0,0,-1,-0.75,0,-1.52612950387702,1,0,1,0,53,0,"50s",5,50,6,1.18546983844654e-05,1.42256380613585e-06,0.558581533177626,90,0.136418675798086,0.906669853348679,0.35279055984999,-0.556665102482553,0.508735353493602,0.171111781586341,0.998230242540445,0.936600188700491,0.565690220099042,1.55506644177898,-0.465211589300802,0.920643081712324,0.896499617623091,1,0,"Usually BETTER at making good policy decisions about scientific issues than other people",1,5,1,1,-2.11849208566456,-1.10397965433459,0.584671052053867,-0.0245369913317651,0,1,0,0.461302062116783,0,87.5,"Finance and Insurance",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0
"98","R_1GHunshRDrZmooE",8,1,1,4,1,4,3,3,3,4,2,4,3,2,3,4,4,3,0,3.13333333333333,-0.097526308976684,0,0,0,0,1,0,0,0,1,0,1,0,"WA",0.387669777433433,31.06,0,2020-10-21,"2020-10-21 11:48:56","1",FALSE,13.3166666666667,"W1440","W","98229",0,2020-10-21,4375,71,7614893,0.574532038729894,0.00932383422853086,0.617,"Pacific",2.5,1,0,0,0,"Same as",2,3,4,2,4,3,4,3,2,2,2,4,1,2,4,2,2,2,1,2,3,3,4,0.131505164610195,50,5,-0.0266012558152032,-1.34689062024276,-1.59992485402155,-1.47081880371347,-1.74607959459902,1.51905218287192,3.60545558651113,-2.20629499561922,-1.90720856719812,-1.55515386912394,-1.78491265340388,-0.500110696454604,-2.42972664426839,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,-1.11557258554052,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.5,-0.5,-0.5,0.25,0.0602245380974888,0,1,1,0,22,0,"20s",5,4000,20,0.000525286435410189,2.62643217705094e-06,0.574006752294484,95,0.136418675798086,-0.200173863726332,-1.4477927985892,-0.556665102482553,-0.530854281906367,0.171111781586341,-0.264105759237158,-0.33321352867229,-0.40999566410848,0.289471242409074,-0.465211589300802,-0.330544142590689,-0.470091945850861,1,0,"NEITHER BETTER NOR WORSE at making good policy decisions about scientific issues than other people",1,5,1,1,0.748525397994258,-1.10397965433459,1.29688373749313,1.37940564312923,1,0,0,0.461302062116783,0,20,"Retail",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
"99","R_5o0MhGOtzOcYipX",4,1,1,4,1,4,4,3,4,4,4,4,4,4,4,4,4,4,0,3.73333333333333,1.04818426130988,0,0,0,1,0,0,0,0,0,0,0,0,"WA",0.387669777433433,31.06,0,2020-10-21,"2020-10-21 12:11:51","1",FALSE,25.1666666666667,"W1593","W","98607",0,2020-10-21,4375,71,7614893,0.574532038729894,0.00932383422853086,0.594,"Pacific",0,0,NA,NA,NA,"More than",3,4,4,3,4,4,4,3,1,4,2,4,1,1,4,1,2,1,2,3,4,4,4,0.597138483570269,7,4,-0.0266012558152032,-1.34689062024276,-1.59992485402155,-1.47081880371347,2.76738792633104,-3.68508867424759,-1.95986034042093,-2.20629499561922,-1.90720856719812,-1.55515386912394,-1.78491265340388,-0.963749437848774,NA,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,-1.11557258554052,0,0,0,0,0,-1,-1,0,-1.66610191934536,0,0,1,0,36,0,"30s",5,14000,240,0.00183850252393566,3.15171861246113e-05,0.572693536205959,88,-1.02934091738555,0.906669853348679,-0.734642746651648,-0.556665102482553,-0.530854281906367,-1.97348921429581,0.998230242540445,0.936600188700491,-1.385681548316,0.289471242409074,-0.465211589300802,0.920643081712324,-0.341822978395005,1,0,"Usually BETTER at making good policy decisions about scientific issues than other people",1,5,1,1,0.748525397994258,-1.10397965433459,-0.127541633385401,1.78053211011809,1,0,0,-1.23364492833185,0,20,"Information Services and Data Processing",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0
"100","R_UMClgVU4uQXeXSN",3,0,6,2,4,3,4,2,3,4,4,3,3,3,2,4,3,3,0,3.13333333333333,-0.186460129014168,1,1,1,1,1,1,1,1,1,1,1,1,"WA",0.387669777433433,31.06,0,2020-10-21,"2020-10-21 12:13:08","1",FALSE,10.2666666666667,"A38LRU84UZTZBC","W","99223",0,2020-10-21,4375,71,7614893,0.574532038729894,0.00932383422853086,1.022,"Pacific",5,2.5,3,2,4,"More than",1,2,2,1,1,2,2,1,1,2,1,2,1,1,1,2,2,1,2,1,2,2,2,-1.7310281112301,68,73,1.12748399647514,5.72451496426987,4.71701321929798,4.10019517842097,2.76738792633104,1.51905218287192,3.60545558651113,3.20935569213813,4.58748530580447,6.70353961740434,5.10739417696403,2.35038740156419,-0.256152284019546,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,3,5,0.885645411421478,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,0.5,-0.75,-1,0.75,0.293511897211388,1,1,1,1,57,0,"50s",3,15,15,1.96982413278821e-06,1.96982413278821e-06,0.574530068905761,81,1.30217826898173,-0.200173863726332,1.10766155418703,0.560627131681717,1.54832498889357,0.171111781586341,0.998230242540445,-0.33321352867229,1.54137610430656,0.289471242409074,1.80647097663558,-0.330544142590689,1.20943953372088,0,0,"Usually BETTER at making good policy decisions about scientific issues than other people",4,5,4,4,0.748525397994258,0.162160027921856,-0.483647976105035,-1.22791639229833,1,0,0,0.461302062116783,0,42.5,"Finance and Insurance",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,13,1,4
"101","R_3sofHB0HKypsQqD",5,1,1,1,2.05845424107143,3,3,3,1,3,3,1,2,1,2,1,1,1,1,1.85714285714286,-2.52489520872461,1,1,1,0,1,1,1,0,1,0,1,0,"WA",0.387669777433433,31.06,0,2020-10-21,"2020-10-21 12:15:13","1",FALSE,31.2166666666667,"W1342","W","98597",0,2020-10-21,4375,71,7614893,0.574532038729894,0.00932383422853086,0.193,"Pacific",10,7,1,0,1,"More than",1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2.5292566580188,0,5,-2.3347717603959,5.72451496426987,4.71701321929798,4.10019517842097,-1.74607959459902,1.51905218287192,3.60545558651113,-2.20629499561922,4.58748530580447,6.70353961740434,-1.78491265340388,1.74119055060605,-1.99501177221862,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.11557258554052,0.333333333333333,0,0.333333333333333,0,0.5,-0.75,-0.5,0,-0.592980067421428,0,1,1,1,62,0,"60s",NA,500,0,6.56608044262736e-05,0,0.574466377925468,75,1.30217826898173,-3.52070501495137,-0.55635523366726,-0.556665102482553,-1.57044391730634,0.171111781586341,-0.264105759237158,-1.60302724604507,-0.40999566410848,-0.976123956960831,0.670629693667391,-0.330544142590689,-0.941954029374745,0,0,"Usually WORSE at making good policy decisions about scientific issues than other people",4,4,4,4,-2.11849208566456,0.762198385272824,0.228564709334233,-2.03016932627604,0,1,0,-2.08111842355617,0,62.5,"Homemaker",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0
"102","R_0k91i3X83zRK3K1",4,1,1,4,4,4,3,4,3,3,3,3,3,3,3,3,3,4,0,3.33333333333333,0.168480761058206,0,1,0,1,0,0,0,0,0,0,1,0,"WA",0.387669777433433,31.06,0,2020-10-21,"2020-10-21 12:37:36","1",FALSE,55,"W1229","W","98101",0,2020-10-21,4375,71,7614893,0.574532038729894,0.00932383422853086,19.718,"Pacific",5,2.5,4,3,1,"More than",2,2,1,2,3,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,1,-1.26539479227003,81,52,-0.0266012558152032,-1.34689062024276,4.71701321929798,-1.47081880371347,2.76738792633104,-3.68508867424759,-1.95986034042093,-2.20629499561922,-1.90720856719812,-1.55515386912394,-1.78491265340388,-0.352343536242714,0.613277460079991,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,2,4,6,1.28588901081388,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,0.5,-0.75,-0.75,0.5,0.293511897211388,1,1,1,1,32,0,"30s",4,35000,3000,0.00459625630983915,0.000393964826557642,0.569935782420055,81,2.46793786216537,-0.200173863726332,1.5236657511506,1.67791936584599,0.508735353493602,0.171111781586341,0.998230242540445,-0.33321352867229,0.565690220099042,1.55506644177898,0.670629693667391,-0.330544142590689,1.06082332299871,1,0,"Usually BETTER at making good policy decisions about scientific issues than other people",2,4,2,2,0.0317710270795524,-0.0818947362314713,-0.127541633385401,-0.626226691815049,1,0,0,0.461302062116783,0,87.5,"Computer and Electronics Manufacturing",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,14,3,7
"103","R_1eCPJDzUL8W1zc0",5,1,1,4,3,4,3,2,4,4,4,3,4,2,4,2,4,4,0,3.4,0.388524841334584,0,0,0,1,1,0,0,0,0,0,1,0,"WA",0.387669777433433,31.06,0,2020-10-21,"2020-10-21 13:16:29","1",FALSE,16.1166666666667,"W1265","W","98396",0,2020-10-21,4375,71,7614893,0.574532038729894,0.00932383422853086,0.048,"Pacific",0,0,NA,NA,NA,"Less than",2,3,4,4,4,3,3,2,2,2,2,2,3,2,4,1,1,1,1,1,2,3,4,-0.201090063218429,19,6,-1.18068650810555,-1.34689062024276,-1.59992485402155,-1.47081880371347,2.76738792633104,1.51905218287192,-1.95986034042093,-2.20629499561922,-1.90720856719812,-1.55515386912394,-1.78491265340388,-0.963749437848774,NA,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1.11557258554052,0.333333333333333,0.333333333333333,0,0,0,-1,-0.5,0,-1.01289731382645,1,1,1,0,29,0,"20s",5,500,10,6.56608044262736e-05,1.31321608852547e-06,0.574466377925468,80,-1.02934091738555,-0.200173863726332,-0.675213575656852,-0.556665102482553,-1.57044391730634,0.171111781586341,-0.264105759237158,0.936600188700491,0.565690220099042,0.289471242409074,-0.465211589300802,0.920643081712324,0.0052406677425873,0,0,"Usually BETTER at making good policy decisions about scientific issues than other people",4,4,2,4,-2.11849208566456,-0.0818947362314713,0.228564709334233,0.777715942645946,1,0,0,-2.08111842355617,0,125,"Other Information Industry",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5,0,1
"104","R_2tbf7D5sisLgs2B",6,0,3,2,3,4,4,3,3,4,2,3,3,4,2,4,2,4,0,3.13333333333333,-0.157973088125653,1,0,0,0,1,0,0,0,1,0,1,0,"WA",0.387669777433433,31.06,0,2020-10-21,"2020-10-21 13:23:31","1",FALSE,73.75,"W1651","W","98001",0,2020-10-21,4375,71,7614893,0.574532038729894,0.00932383422853086,1.717,"Pacific",2.5,1,4,3,0,"Same as",3,3,3,3,2,3,3,4,4,3,2,2,2,2,2,3,3,4,3,3,4,3,3,0.730176574701719,62,71,-0.0266012558152032,5.72451496426987,-1.59992485402155,-1.47081880371347,-1.74607959459902,1.51905218287192,3.60545558651113,-2.20629499561922,-1.90720856719812,-1.55515386912394,-1.78491265340388,-0.018673982139218,0.613277460079991,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,2,4,6,1.28588901081388,0,0.333333333333333,0.333333333333333,0.666666666666667,0.5,-0.75,-0.75,0.5,-0.0797478773708505,0,1,0,0,32,0,"30s",2,25000,350,0.00328304022131368,4.59625630983915e-05,0.571248998508581,70,-1.02934091738555,0.906669853348679,1.22651989617662,-0.556665102482553,0.508735353493602,1.24341227952741,-0.264105759237158,-1.60302724604507,0.565690220099042,0.289471242409074,-0.465211589300802,-2.83291859119671,-0.602532161513293,1,0,"Usually BETTER at making good policy decisions about scientific issues than other people",4,2,4,4,0.0317710270795524,1.96227509997476,0.584671052053867,-0.325381841573407,0,1,0,0.461302062116783,0,12.5,"Information Services and Data Processing",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,5,1,1
"105","R_2fscGHkB4IxeJIy",5,1,1,2,1,3,3,3,1,3,3,1,2,2,1,1,1,3,0,2,-2.25246862210123,0,1,1,1,1,1,0,1,0,1,1,0,"WA",0.387669777433433,31.06,0,2020-10-21,"2020-10-21 13:42:58","1",FALSE,18,"W1534","W","98104",0,2020-10-21,4375,71,7614893,0.574532038729894,0.00932383422853086,16.899,"Pacific",5,7,2,1,1,"More than",2,2,2,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,-0.932799564441402,50,0,-0.0266012558152032,-1.34689062024276,4.71701321929798,4.10019517842097,2.76738792633104,1.51905218287192,-1.95986034042093,3.20935569213813,4.58748530580447,-1.55515386912394,5.10739417696403,1.03447868422528,-1.12558202811908,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,0.885645411421478,0,0,0,0,0,0,0,0,-0.546322595598648,0,1,1,0,27,0,"20s",1,500,3,6.56608044262736e-05,3.93964826557642e-07,0.574466377925468,50,0.136418675798086,-1.30701758080134,-0.0214926947140964,-0.556665102482553,-0.530854281906367,0.171111781586341,-0.264105759237158,-0.33321352867229,0.565690220099042,0.289471242409074,0.670629693667391,0.920643081712324,0.180434955022546,0,0,"Usually BETTER at making good policy decisions about scientific issues than other people",4,2,4,4,-2.11849208566456,1.96227509997476,0.228564709334233,-0.826789925309476,0,1,0,0.461302062116783,0,125,"Health Care and Social Assistance",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"106","R_zVEaQOYb2cFHV7z",2,0,3,4,3,4,3,3,4,4,4,4,4,3,4,4,4,4,0,3.73333333333333,0.990968227487986,0,0,0,1,1,0,0,0,0,0,1,0,"WA",0.387669777433433,31.06,0,2020-10-21,"2020-10-21 14:27:53","1",FALSE,172.033333333333,"MW1677","W","98404",0,2020-10-21,4375,71,7614893,0.574532038729894,0.00932383422853086,4.214,"Pacific",2.5,2.5,2,3,1,"Less than",3,4,4,3,4,3,4,3,2,3,3,4,2.19750889679715,2,4,3,3,3,3,4,3,3,4,1.14242895140175,20,5,-0.0266012558152032,-1.34689062024276,-1.59992485402155,-1.47081880371347,2.76738792633104,1.51905218287192,-1.95986034042093,-2.20629499561922,-1.90720856719812,-1.55515386912394,-1.78491265340388,-0.843443973294616,-0.256152284019546,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,-1.11557258554052,0,0,0,0,0.25,-1,-1,0.25,-1.38615708840868,0,1,1,0,35,0,"30s",3,3500,100,0.000459625630983915,1.31321608852547e-05,0.57407241309891,30,0.136418675798086,0.906669853348679,1.04823238319223,0.560627131681717,0.508735353493602,1.24341227952741,0.998230242540445,0.936600188700491,0.565690220099042,1.55506644177898,-0.465211589300802,0.920643081712324,1.32008271400525,1,0,"Usually BETTER at making good policy decisions about scientific issues than other people",2,4,2,2,0.0317710270795524,-0.0818947362314713,-0.839754318824668,-0.626226691815049,1,0,0,0.461302062116783,0,125,"Telecommunications",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,2
"107","R_DnQQ6mnvmlfe4PD",5,1,1,1,4,3,4,3,1,3,1,1,1,1,1,2,2,1,0,1.93333333333333,-2.49364386583153,1,1,1,0,1,0,0,0,1,0,1,0,"WA",0.387669777433433,31.06,0,2020-10-21,"2020-10-21 15:20:58","1",FALSE,215.25,"W1586","W","98597",0,2020-10-21,4375,71,7614893,0.574532038729894,0.00932383422853086,0.193,"Pacific",8.5,7,0,0,0,"Same as",1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,-2.32969952132162,0,0,-2.3347717603959,5.72451496426987,4.71701321929798,4.10019517842097,-1.74607959459902,1.51905218287192,3.60545558651113,-2.20629499561922,-1.90720856719812,-1.55515386912394,-1.78491265340388,0.700130053515969,-2.42972664426839,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,-1.11557258554052,0,0,0,0,0,-1,-1,0,-1.66610191934536,0,0,1,1,66,1,"60s",NA,2000,20,0.000262643217705094,2.62643217705094e-06,0.574269395512189,40,1.30217826898173,-3.52070501495137,-0.378067720682872,-0.556665102482553,-1.57044391730634,1.24341227952741,-1.52644176101476,-1.60302724604507,0.565690220099042,-0.976123956960831,0.670629693667391,-0.330544142590689,-0.789967673231068,0,0,"NEITHER BETTER NOR WORSE at making good policy decisions about scientific issues than other people",2,4,2,2,-2.11849208566456,-0.0818947362314713,0.228564709334233,-1.62904285928719,0,1,0,-1.23364492833185,0,20,"Retired",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
